"carat","cut","color","depth","price","x","y","z"
0.33,"Very Good","F",60.3,1014,4.49,4.46,2.7
0.34,"Ideal","E",62,1014,4.48,4.52,2.79
0.34,"Ideal","E",62.2,1014,4.44,4.46,2.77
0.34,"Ideal","E",62.3,1014,4.45,4.48,2.78
0.34,"Ideal","E",62.1,1014,4.46,4.5,2.78
0.34,"Ideal","E",61.9,1014,4.47,4.51,2.78
0.34,"Ideal","G",61.9,1014,4.46,4.49,2.77
0.34,"Ideal","G",61.7,1014,4.48,4.5,2.77
0.34,"Ideal","E",62.2,1014,4.45,4.49,2.78
0.34,"Ideal","G",60.1,1014,4.54,4.58,2.74
0.34,"Ideal","G",61.6,1014,4.48,4.51,2.77
0.34,"Very Good","E",61.7,1014,4.43,4.48,2.75
0.34,"Ideal","G",61.9,1014,4.47,4.48,2.77
0.34,"Premium","G",62.3,1014,4.46,4.49,2.79
0.42,"Ideal","E",61.7,1014,4.78,4.81,2.96
0.7,"Fair","I",66.3,1014,5.58,5.43,3.66
0.32,"Very Good","D",61.6,1015,4.4,4.43,2.72
0.4,"Ideal","F",62,1015,4.73,4.76,2.94
0.53,"Premium","H",62.5,1015,5.16,5.18,3.23
0.4,"Ideal","F",61.5,1015,4.75,4.81,2.94
0.41,"Ideal","D",61,1015,4.8,4.78,2.92
0.41,"Ideal","D",61.6,1015,4.8,4.78,2.95
0.41,"Ideal","D",60.8,1015,4.84,4.8,2.93
0.41,"Premium","D",59.6,1015,4.85,4.82,2.88
0.41,"Ideal","D",60.3,1015,4.86,4.82,2.92
0.41,"Premium","D",61.4,1015,4.78,4.76,2.93
0.41,"Ideal","D",62.3,1015,4.79,4.77,2.98
0.41,"Ideal","D",61.4,1015,4.8,4.77,2.94
0.41,"Ideal","D",61.7,1015,4.79,4.78,2.95
0.41,"Premium","D",61,1015,4.78,4.76,2.91
0.41,"Ideal","D",62.7,1015,4.78,4.73,2.98
0.41,"Premium","D",62.1,1015,4.76,4.74,2.95
0.41,"Ideal","D",62.6,1015,4.78,4.74,2.98
0.41,"Ideal","D",62.2,1015,4.76,4.7,2.94
0.41,"Premium","D",62.9,1015,4.75,4.7,2.97
0.41,"Very Good","D",63.1,1015,4.71,4.7,2.97
0.41,"Very Good","E",63.2,1015,4.74,4.72,2.99
0.5,"Very Good","D",63.1,1015,5.05,4.96,3.16
0.5,"Good","D",58.5,1015,5.2,5.12,3.02
0.41,"Premium","D",60.5,1015,4.81,4.77,2.9
0.5,"Premium","F",62.3,1016,5.1,5.04,3.16
0.5,"Ideal","F",61.6,1016,5.14,5.08,3.15
0.44,"Very Good","H",63.1,1016,4.83,4.87,3.06
0.44,"Very Good","G",60.6,1016,4.94,4.96,3
0.51,"Ideal","H",62.1,1016,5.12,5.14,3.18
0.43,"Premium","H",61.9,1016,4.95,4.8,3.02
0.43,"Premium","F",62.5,1016,4.85,4.82,3.02
0.43,"Premium","F",61.3,1016,4.86,4.83,2.97
0.43,"Premium","F",61.6,1016,4.87,4.83,2.99
0.43,"Ideal","F",61.8,1016,4.87,4.84,3
0.43,"Premium","F",60.5,1016,4.88,4.84,2.94
0.43,"Ideal","F",61.7,1016,4.9,4.86,3.01
0.43,"Ideal","F",61.6,1016,4.85,4.8,2.97
0.43,"Premium","F",62.4,1016,4.84,4.81,3.01
0.43,"Premium","F",62.9,1016,4.8,4.77,3.01
0.43,"Premium","F",62.4,1016,4.82,4.79,3
0.43,"Premium","F",62.6,1016,4.81,4.77,3
0.43,"Premium","E",62.4,1016,4.83,4.79,3
0.43,"Ideal","E",62.9,1016,4.83,4.8,3.03
0.43,"Ideal","E",61.5,1016,4.9,4.85,3
0.43,"Premium","E",60.2,1016,4.94,4.89,2.96
0.43,"Ideal","E",62.3,1016,4.82,4.78,2.99
0.43,"Premium","F",60.6,1016,4.87,4.84,2.94
0.41,"Premium","F",61.6,1017,4.79,4.73,2.93
0.4,"Very Good","E",63.5,1017,4.69,4.73,2.99
0.4,"Very Good","E",60.3,1017,4.74,4.78,2.87
0.4,"Very Good","E",62.4,1017,4.7,4.76,2.95
0.4,"Premium","H",61.8,1017,4.69,4.72,2.91
0.4,"Ideal","H",61.4,1017,4.74,4.81,2.93
0.4,"Ideal","H",62,1017,4.72,4.76,2.94
0.4,"Ideal","H",62.3,1017,4.74,4.77,2.96
0.4,"Ideal","H",62.2,1017,4.7,4.75,2.94
0.43,"Ideal","H",61.6,1017,4.85,4.89,3
0.5,"Good","H",64.5,1017,4.97,4.99,3.21
0.4,"Ideal","H",62.7,1017,4.74,4.7,2.96
0.4,"Ideal","H",61.8,1017,4.74,4.72,2.92
0.35,"Ideal","H",60.8,1017,4.61,4.6,2.8
0.35,"Ideal","H",60.7,1017,4.62,4.61,2.8
0.41,"Very Good","D",62.3,1018,4.72,4.79,2.96
0.41,"Very Good","D",61.7,1018,4.76,4.8,2.95
0.35,"Very Good","D",60.8,1018,4.56,4.58,2.78
0.32,"Very Good","E",61.4,1018,4.43,4.46,2.73
0.39,"Ideal","D",60,1018,4.77,4.79,2.87
0.41,"Ideal","D",61.2,1018,4.77,4.81,2.93
0.41,"Ideal","D",62.3,1018,4.71,4.79,2.96
0.32,"Ideal","E",62.3,1018,4.38,4.41,2.74
0.32,"Ideal","E",62.9,1018,4.37,4.41,2.76
0.32,"Ideal","E",61.1,1018,4.42,4.48,2.72
0.32,"Ideal","E",61.1,1018,4.42,4.45,2.71
0.32,"Ideal","E",62.3,1018,4.39,4.41,2.74
0.32,"Ideal","E",61.9,1018,4.38,4.41,2.72
0.36,"Ideal","D",62.8,1018,4.55,4.52,2.85
0.31,"Ideal","J",62.4,379,4.38,4.4,2.74
0.31,"Very Good","J",62.3,380,4.29,4.34,2.69
0.31,"Premium","J",62.5,380,4.31,4.36,2.71
0.31,"Very Good","J",62.7,380,4.3,4.34,2.71
0.31,"Premium","J",62.4,380,4.29,4.33,2.69
0.26,"Very Good","F",62.5,381,4.05,4.08,2.54
0.28,"Very Good","G",62,382,4.2,4.25,2.62
0.3,"Very Good","I",62.5,382,4.27,4.3,2.68
0.3,"Ideal","G",61.7,382,4.26,4.3,2.64
0.3,"Ideal","G",62.5,382,4.28,4.3,2.68
0.3,"Ideal","I",61.8,382,4.3,4.34,2.67
0.26,"Premium","H",62.3,382,4.06,4.1,2.54
0.26,"Premium","G",61.3,382,4.07,4.12,2.51
0.31,"Very Good","I",60.6,383,4.4,4.45,2.68
0.27,"Ideal","H",61.3,383,4.17,4.21,2.57
0.24,"Good","F",60.2,383,3.97,4,2.4
0.29,"Very Good","I",62.4,384,4.25,4.27,2.66
0.26,"Very Good","E",62,384,4.08,4.11,2.54
0.3,"Ideal","J",62.1,384,4.29,4.34,2.68
0.3,"Ideal","J",61.6,384,4.31,4.33,2.66
0.23,"Ideal","G",61.6,384,3.96,3.99,2.45
0.32,"Ideal","J",61.8,384,4.39,4.42,2.72
0.26,"Ideal","I",62,385,4.13,4.09,2.55
0.21,"Very Good","E",63.2,386,3.82,3.78,2.4
0.21,"Premium","E",60.5,386,3.87,3.83,2.33
0.21,"Premium","E",59.6,386,3.93,3.89,2.33
0.21,"Premium","D",61.6,386,3.82,3.78,2.34
0.21,"Premium","D",60.6,386,3.85,3.81,2.32
0.21,"Premium","D",59.1,386,3.89,3.86,2.29
0.21,"Premium","D",58.3,386,3.96,3.93,2.3
0.28,"Very Good","E",63.7,487,4.12,4.14,2.63
0.28,"Very Good","F",62.7,487,4.14,4.15,2.6
0.28,"Very Good","F",61.7,487,4.17,4.19,2.58
0.28,"Very Good","F",60.8,487,4.19,4.26,2.57
0.28,"Very Good","F",62.1,487,4.16,4.21,2.6
0.28,"Very Good","F",60.8,487,4.24,4.28,2.59
0.28,"Very Good","F",61,487,4.18,4.24,2.57
0.28,"Very Good","F",61,487,4.23,4.29,2.6
0.28,"Very Good","E",60.9,487,4.19,4.22,2.56
0.28,"Very Good","E",60.2,487,4.23,4.27,2.56
0.28,"Very Good","E",59.5,487,4.29,4.35,2.57
0.28,"Very Good","E",58.9,487,4.27,4.32,2.53
0.28,"Very Good","D",61.7,487,4.19,4.24,2.6
0.28,"Ideal","D",61.2,487,4.2,4.23,2.58
0.3,"Ideal","G",61.2,487,4.33,4.36,2.65
0.3,"Ideal","G",60.6,487,4.34,4.37,2.63
0.3,"Ideal","G",61.8,487,4.31,4.34,2.67
0.28,"Good","F",58.3,487,4.33,4.35,2.53
0.28,"Ideal","E",61.4,487,4.2,4.24,2.59
0.28,"Ideal","D",62.4,487,4.16,4.2,2.61
0.37,"Ideal","J",62.6,487,4.54,4.57,2.85
0.35,"Very Good","D",62.4,487,4.47,4.5,2.8
0.28,"Ideal","E",62,487,4.18,4.21,2.6
0.37,"Ideal","J",62.4,487,4.59,4.64,2.88
0.37,"Very Good","F",60.7,487,4.62,4.67,2.82
0.37,"Good","G",63.4,487,4.55,4.57,2.89
0.37,"Very Good","F",60.2,487,4.6,4.7,2.8
0.37,"Good","G",63.3,487,4.58,4.61,2.91
0.31,"Good","I",64.3,488,4.29,4.27,2.75
0.31,"Premium","J",62.7,488,4.34,4.3,2.71
0.46,"Ideal","J",61.8,1018,4.97,4.93,3.06
0.46,"Ideal","J",62.5,1018,4.93,4.89,3.07
0.46,"Ideal","F",62.5,1018,4.94,4.92,3.08
0.44,"Premium","F",61.1,1018,4.98,4.92,3.03
0.44,"Good","F",56.9,1018,5.12,5.07,2.9
0.41,"Very Good","E",63.8,1019,4.67,4.7,2.99
0.52,"Very Good","J",62.5,1019,5.14,5.16,3.22
0.41,"Ideal","D",62.6,1019,4.75,4.77,2.98
0.52,"Ideal","I",62,1019,5.17,5.19,3.21
0.57,"Ideal","G",59.5,1019,5.46,5.42,3.24
0.5,"Very Good","F",63.1,1020,5,5.04,3.17
0.5,"Very Good","F",62.9,1020,5.02,5.06,3.17
0.5,"Very Good","F",62.5,1020,5.05,5.09,3.17
0.4,"Ideal","E",61.9,1020,4.74,4.73,2.93
0.53,"Ideal","H",61.6,1020,5.22,5.26,3.23
0.53,"Ideal","H",61.9,1020,5.21,5.23,3.23
0.5,"Ideal","F",61.3,1020,5.1,5.12,3.13
0.32,"Premium","E",60.8,1020,4.41,4.38,2.67
0.32,"Premium","E",60.5,1020,4.47,4.42,2.69
0.32,"Ideal","E",61.7,1020,4.42,4.39,2.72
0.32,"Ideal","E",60.9,1020,4.45,4.42,2.7
0.32,"Ideal","E",61.6,1020,4.42,4.41,2.72
0.32,"Ideal","E",61.3,1020,4.43,4.38,2.7
0.32,"Ideal","E",61.7,1020,4.42,4.4,2.72
0.32,"Premium","E",61.8,1020,4.39,4.35,2.7
0.32,"Ideal","E",61.9,1020,4.41,4.38,2.72
0.51,"Premium","J",62.6,1020,5.1,5.06,3.18
0.32,"Ideal","G",60.5,1020,4.44,4.42,2.68
0.32,"Premium","G",59.4,1020,4.51,4.48,2.67
0.32,"Ideal","G",61.8,1020,4.43,4.41,2.73
0.32,"Premium","G",59.9,1020,4.43,4.42,2.65
0.32,"Premium","G",62,1020,4.41,4.37,2.72
0.32,"Ideal","G",62.9,1020,4.41,4.37,2.76
0.32,"Premium","G",61.8,1020,4.45,4.39,2.73
0.32,"Ideal","G",62.4,1020,4.42,4.4,2.75
0.32,"Ideal","G",61.2,1020,4.43,4.4,2.7
0.32,"Ideal","G",60.9,1020,4.43,4.41,2.69
0.48,"Premium","F",59.6,1020,5.13,5.11,3.05
0.5,"Premium","G",62.2,1020,5.07,5.03,3.14
0.4,"Ideal","G",62.6,1020,4.71,4.69,2.93
0.34,"Premium","F",61.5,1020,4.58,4.49,2.79
0.51,"Premium","J",61.5,1020,5.14,5.1,3.15
0.47,"Very Good","F",61.1,1021,4.97,5.01,3.05
0.36,"Ideal","F",61.5,1021,4.59,4.62,2.83
0.33,"Ideal","F",61.8,1021,4.47,4.43,2.75
0.33,"Ideal","F",61.9,1021,4.47,4.42,2.75
0.33,"Ideal","D",60.9,1021,4.48,4.46,2.72
0.33,"Ideal","F",62.4,1021,4.42,4.4,2.75
0.33,"Ideal","F",61.7,1021,4.47,4.44,2.75
0.33,"Ideal","F",62.4,1021,4.47,4.44,2.78
0.33,"Ideal","F",61.9,1021,4.44,4.42,2.74
0.33,"Ideal","F",61.8,1021,4.46,4.44,2.75
0.33,"Ideal","D",61.1,1021,4.46,4.44,2.72
0.4,"Premium","H",61.3,1021,4.79,4.74,2.92
0.38,"Premium","D",60.8,1021,4.73,4.68,2.86
0.6,"Very Good","J",62.9,1022,5.34,5.38,3.37
0.43,"Premium","D",62.4,1022,4.82,4.79,3
0.51,"Ideal","I",62.5,1023,5.07,5.1,3.18
0.53,"Good","J",63.8,1023,5.1,5.12,3.26
0.53,"Very Good","J",60.9,1023,5.2,5.27,3.19
0.53,"Good","J",63.3,1023,5.12,5.18,3.26
0.5,"Very Good","J",63.4,1023,5.07,5.02,3.2
0.42,"Ideal","G",60.9,1023,4.83,4.89,2.96
0.51,"Ideal","J",62.5,1023,5.11,5.13,3.2
0.44,"Premium","F",60.9,1023,4.96,4.92,3.01
0.5,"Premium","H",62.6,1024,5.06,5.03,3.1
0.41,"Very Good","I",59.9,1024,4.87,4.91,2.93
0.41,"Ideal","H",61,1024,4.84,4.8,2.94
0.39,"Ideal","F",62.3,1024,4.69,4.65,2.91
0.39,"Ideal","F",62.2,1024,4.7,4.63,2.9
0.42,"Premium","E",61,1024,4.85,4.82,2.95
0.42,"Premium","E",61,1024,4.85,4.82,2.95
0.42,"Ideal","E",61.3,1024,4.85,4.81,2.96
0.42,"Ideal","E",61.7,1024,4.82,4.8,2.97
0.42,"Ideal","E",62,1024,4.82,4.8,2.98
0.42,"Premium","E",60.9,1024,4.85,4.81,2.94
0.42,"Ideal","E",62.3,1024,4.83,4.77,2.99
0.42,"Ideal","E",62.4,1024,4.8,4.79,2.99
0.42,"Ideal","E",62.2,1024,4.83,4.79,2.99
0.42,"Ideal","E",62.4,1024,4.83,4.79,3
0.42,"Ideal","E",62.4,1024,4.83,4.79,3
0.42,"Premium","E",61.9,1024,4.81,4.75,2.96
0.42,"Premium","E",62.8,1024,4.8,4.76,3
0.42,"Ideal","E",62.1,1024,4.8,4.77,2.97
0.42,"Ideal","E",61.8,1024,4.81,4.77,2.96
0.39,"Premium","G",60.7,1024,4.73,4.7,2.86
0.39,"Premium","G",62.7,1024,4.69,4.63,2.92
0.39,"Premium","D",61.3,1024,4.73,4.7,2.89
0.39,"Premium","D",60.2,1024,4.76,4.74,2.86
0.35,"Premium","H",59.9,1024,4.61,4.57,2.75
0.35,"Premium","H",61.2,1024,4.54,4.51,2.77
0.35,"Ideal","H",62.3,1024,4.55,4.51,2.82
0.35,"Premium","H",60.6,1024,4.57,4.51,2.75
0.35,"Ideal","H",61.5,1024,4.54,4.53,2.79
0.35,"Ideal","H",61.7,1024,4.55,4.53,2.8
0.35,"Premium","H",61.2,1024,4.55,4.5,2.77
0.35,"Ideal","H",62.6,1024,4.47,4.45,2.79
0.35,"Premium","H",62.1,1024,4.52,4.46,2.79
0.35,"Ideal","G",62.1,1024,4.51,4.47,2.79
0.35,"Premium","G",62.4,1024,4.53,4.47,2.81
0.35,"Premium","G",62.2,1024,4.54,4.49,2.81
0.35,"Ideal","G",61,1024,4.58,4.54,2.78
0.35,"Premium","G",62.8,1024,4.48,4.44,2.8
0.35,"Premium","E",60.2,1024,4.66,4.61,2.79
0.39,"Premium","D",61.4,1024,4.72,4.7,2.89
0.35,"Very Good","E",57.9,1025,4.71,4.75,2.74
0.3,"Ideal","G",62.4,1025,4.32,4.3,2.69
0.4,"Ideal","E",62.3,1025,4.78,4.72,2.96
0.39,"Ideal","E",62.3,1026,4.64,4.67,2.9
0.3,"Premium","E",61.9,1026,4.26,4.3,2.65
0.3,"Very Good","E",60.1,1026,4.3,4.32,2.59
0.3,"Premium","E",61,1026,4.29,4.33,2.63
0.39,"Premium","E",59.6,1026,4.72,4.75,2.82
0.42,"Very Good","H",60.9,1026,4.8,4.86,2.94
0.51,"Premium","G",62.5,1026,5.12,5.09,3.19
0.51,"Premium","G",58.6,1026,5.3,5.25,3.09
0.41,"Ideal","F",61.4,1026,4.76,4.79,2.94
0.48,"Ideal","H",62.2,1026,5.04,5.05,3.14
0.35,"Ideal","D",61.4,1026,4.55,4.58,2.8
0.38,"Ideal","F",62.2,1026,4.63,4.6,2.87
0.38,"Premium","F",60.5,1026,4.72,4.67,2.84
0.38,"Ideal","F",62.8,1026,4.62,4.58,2.89
0.38,"Premium","F",61.9,1026,4.66,4.61,2.87
0.38,"Ideal","F",62.1,1026,4.67,4.61,2.88
0.38,"Ideal","F",62,1026,4.66,4.63,2.88
0.38,"Premium","F",60.9,1026,4.72,4.67,2.86
0.49,"Premium","G",60.6,1026,5.1,5.06,3.08
0.49,"Premium","G",62.5,1026,5.03,4.98,3.13
0.3,"Good","E",59.8,1026,4.34,4.29,2.58
0.35,"Very Good","F",62,1027,4.55,4.58,2.83
0.38,"Ideal","E",62.4,1027,4.63,4.69,2.91
0.38,"Ideal","E",62.1,1027,4.62,4.65,2.88
0.45,"Fair","G",66.3,1027,4.82,4.65,3.14
0.45,"Ideal","D",60.6,1027,4.99,4.97,3.02
0.4,"Very Good","E",63.6,1028,4.67,4.7,2.98
0.35,"Ideal","G",61,1028,4.56,4.59,2.79
0.36,"Ideal","F",61,1028,4.6,4.62,2.81
0.54,"Ideal","G",61.8,1028,5.23,5.26,3.24
0.35,"Ideal","H",60.9,1028,4.58,4.6,2.8
0.33,"Ideal","F",61.8,1028,4.47,4.49,2.77
0.31,"Ideal","E",62.4,1028,4.37,4.35,2.72
0.31,"Ideal","G",62,1028,4.39,4.35,2.71
0.31,"Ideal","F",61.9,1028,4.42,4.37,2.72
0.31,"Premium","F",59.7,1028,4.49,4.45,2.67
0.44,"Premium","E",59.7,1028,4.97,4.91,2.95
0.51,"Good","G",63.6,1029,5.05,5.08,3.22
0.36,"Ideal","G",62.2,1029,4.59,4.61,2.86
0.36,"Ideal","G",61.9,1029,4.56,4.59,2.83
0.42,"Premium","G",61.6,1029,4.85,4.8,2.97
0.37,"Premium","D",60.2,1030,4.68,4.63,2.8
0.38,"Very Good","D",63.8,1030,4.57,4.61,2.93
0.38,"Very Good","F",63.8,1030,4.58,4.61,2.93
0.46,"Very Good","D",63.4,1030,4.88,4.83,3.08
0.38,"Ideal","E",62,1030,4.64,4.69,2.89
0.34,"Ideal","E",61.6,1030,4.5,4.52,2.78
0.35,"Ideal","E",60.7,1030,4.56,4.6,2.78
0.32,"Ideal","D",61.2,1030,4.43,4.39,2.7
0.41,"Premium","E",60.7,1030,4.79,4.77,2.9
0.41,"Ideal","E",62.2,1030,4.79,4.76,2.97
0.52,"Fair","J",65.3,1030,5.05,5,3.28
0.32,"Premium","D",60.5,1030,4.49,4.45,2.7
0.4,"Very Good","I",61.9,1031,4.73,4.77,2.94
0.38,"Very Good","G",60.7,1031,4.71,4.74,2.87
0.38,"Ideal","H",62.1,1031,4.64,4.67,2.89
0.42,"Ideal","F",61,1031,4.84,4.87,2.96
0.42,"Ideal","F",61.9,1031,4.79,4.81,2.97
0.42,"Ideal","D",62.2,1031,4.75,4.8,2.97
0.42,"Ideal","G",62.1,1031,4.77,4.8,2.97
0.42,"Ideal","G",61.3,1031,4.81,4.82,2.95
0.42,"Very Good","G",60.4,1031,4.78,4.82,2.9
0.42,"Premium","F",61.8,1031,4.81,4.83,2.98
0.42,"Ideal","D",61.4,1031,4.8,4.84,2.96
0.42,"Ideal","F",61.3,1031,4.8,4.85,2.96
0.42,"Premium","F",60.9,1031,4.8,4.85,2.94
0.42,"Ideal","G",60.7,1031,4.86,4.89,2.96
0.42,"Ideal","D",61.8,1031,4.8,4.84,2.98
0.42,"Ideal","F",61.4,1031,4.78,4.83,2.95
0.42,"Very Good","F",59.9,1031,4.84,4.88,2.91
0.42,"Ideal","G",62.6,1031,4.77,4.78,2.99
0.42,"Ideal","F",62.3,1031,4.77,4.79,2.98
0.42,"Ideal","F",60.9,1031,4.84,4.88,2.96
0.42,"Ideal","D",61.2,1031,4.8,4.84,2.95
0.42,"Premium","F",61.2,1031,4.82,4.86,2.96
0.42,"Very Good","F",61.9,1031,4.78,4.82,2.97
0.42,"Ideal","G",62.4,1031,4.79,4.82,3
0.42,"Ideal","D",62.1,1031,4.8,4.83,2.99
0.42,"Ideal","D",62.4,1031,4.8,4.82,3
0.42,"Ideal","G",62.7,1031,4.74,4.77,2.98
0.42,"Ideal","G",62.2,1031,4.77,4.81,2.98
0.4,"Ideal","E",60.6,1031,4.77,4.8,2.9
0.5,"Very Good","H",61.9,1031,5.08,5.04,3.13
0.39,"Ideal","F",60.4,1031,4.73,4.78,2.87
0.4,"Ideal","H",62.2,1031,4.72,4.76,2.95
0.47,"Good","H",65.1,1031,4.81,4.87,3.15
0.44,"Premium","G",62.3,1031,4.87,4.82,3.02
0.5,"Fair","F",65.5,1031,5.06,4.92,3.25
0.5,"Premium","F",58,1031,5.21,5.18,3.01
0.5,"Fair","F",65.5,1031,5.06,4.92,3.25
0.5,"Ideal","I",59.8,1031,5.18,5.15,3.09
0.5,"Premium","G",62,1031,5.1,5.03,3.14
0.5,"Fair","G",65.7,1031,4.97,4.9,3.24
0.44,"Ideal","G",61.7,1032,4.88,4.91,3.02
0.46,"Very Good","E",59.3,1032,5.09,5.02,3
0.4,"Very Good","G",61.1,1033,4.73,4.76,2.9
0.38,"Ideal","F",62.7,1033,4.61,4.64,2.9
0.36,"Ideal","D",62,1033,4.57,4.63,2.85
0.37,"Ideal","G",62.4,1033,4.6,4.64,2.88
0.53,"Good","I",61.3,1033,5.14,5.17,3.16
0.34,"Ideal","D",62.1,1033,4.49,4.46,2.78
0.34,"Ideal","E",62.1,1033,4.5,4.48,2.79
0.34,"Ideal","E",62.2,1033,4.52,4.49,2.8
0.34,"Premium","E",59.9,1033,4.58,4.54,2.73
0.34,"Ideal","E",60.8,1033,4.53,4.49,2.74
0.34,"Ideal","E",61.8,1033,4.5,4.47,2.77
0.34,"Ideal","E",61.8,1033,4.51,4.47,2.78
0.34,"Ideal","E",62,1033,4.52,4.48,2.79
0.34,"Ideal","E",62.4,1033,4.47,4.44,2.78
0.34,"Ideal","D",62.4,1033,4.52,4.49,2.81
0.34,"Ideal","E",61.2,1033,4.5,4.45,2.74
0.34,"Ideal","E",61.2,1033,4.51,4.45,2.74
0.34,"Ideal","E",61,1033,4.52,4.49,2.75
0.38,"Premium","H",59.1,1033,4.76,4.71,2.8
0.38,"Premium","H",61.2,1033,4.7,4.68,2.87
0.38,"Very Good","H",63.3,1033,4.62,4.57,2.91
0.34,"Ideal","D",60.8,1033,4.52,4.5,2.74
0.34,"Ideal","D",61.4,1033,4.53,4.5,2.77
0.34,"Ideal","D",60.6,1033,4.53,4.51,2.74
0.34,"Premium","D",60.4,1033,4.56,4.51,2.74
0.34,"Premium","D",59.3,1033,4.55,4.52,2.69
0.34,"Ideal","D",62.3,1033,4.48,4.45,2.78
0.34,"Ideal","D",62,1033,4.49,4.45,2.77
0.34,"Premium","D",62.1,1033,4.5,4.45,2.78
0.34,"Ideal","D",61.3,1033,4.5,4.47,2.75
0.34,"Ideal","D",62,1033,4.52,4.48,2.79
0.34,"Ideal","D",62.5,1033,4.47,4.4,2.77
0.34,"Ideal","D",62.9,1033,4.47,4.43,2.8
0.34,"Ideal","D",62.9,1033,4.5,4.44,2.81
0.34,"Ideal","D",62,1033,4.48,4.45,2.77
0.34,"Ideal","E",61.4,1033,4.5,4.46,2.75
0.6,"Fair","E",66.5,1033,5.31,5.21,3.5
0.41,"Premium","H",62.8,1033,4.73,4.64,2.94
0.5,"Very Good","J",61.4,1034,5.09,5.14,3.15
0.55,"Good","J",64.1,1034,5.18,5.21,3.33
0.39,"Ideal","E",61.9,1034,4.7,4.74,2.92
0.39,"Ideal","E",61.9,1034,4.7,4.73,2.92
0.31,"Ideal","D",61.2,1034,4.37,4.42,2.69
0.31,"Ideal","D",62,1034,4.35,4.37,2.7
0.31,"Ideal","D",61.1,1034,4.38,4.39,2.68
0.5,"Very Good","I",62.5,1035,5.06,5.09,3.17
0.45,"Premium","I",62.3,1035,4.86,4.84,3.02
0.5,"Fair","G",65.6,1035,4.99,4.92,3.25
0.35,"Ideal","D",61.2,1035,4.54,4.58,2.79
0.52,"Ideal","H",61.5,1035,5.17,5.21,3.19
0.5,"Ideal","H",61.7,1035,5.07,5.11,3.14
0.5,"Ideal","H",61.8,1035,5.1,5.12,3.16
0.35,"Ideal","F",60.9,1035,4.54,4.56,2.77
0.4,"Ideal","H",61.8,1035,4.78,4.74,2.94
0.46,"Premium","E",61.8,1035,4.98,4.93,3.06
0.42,"Ideal","H",61.8,1035,4.85,4.8,2.98
0.4,"Ideal","I",62.4,1035,4.73,4.7,2.94
0.4,"Ideal","I",62,1035,4.77,4.74,2.95
0.4,"Premium","H",62.6,1035,4.73,4.66,2.94
0.4,"Premium","H",62.6,1035,4.71,4.68,2.94
0.4,"Premium","H",62.6,1035,4.71,4.68,2.94
0.4,"Premium","H",62.4,1035,4.74,4.69,2.94
0.4,"Premium","H",62.7,1035,4.73,4.71,2.96
0.4,"Premium","G",62.8,1035,4.67,4.63,2.92
0.4,"Very Good","G",63.5,1035,4.7,4.68,2.98
0.4,"Ideal","G",62.9,1035,4.72,4.69,2.96
0.4,"Ideal","G",62.3,1035,4.71,4.7,2.93
0.4,"Ideal","G",61.2,1035,4.78,4.73,2.91
0.36,"Premium","E",62.4,1035,4.57,4.53,2.84
0.4,"Premium","G",60,1035,4.83,4.74,2.87
0.46,"Fair","G",58,1035,5.08,5.03,2.93
0.5,"Premium","J",62.4,1035,4.98,4.96,3.1
0.41,"Ideal","F",62.1,1036,4.77,4.79,2.97
0.39,"Ideal","F",61.9,1036,4.68,4.69,2.9
0.43,"Ideal","D",61.6,1036,4.86,4.82,2.98
0.51,"Premium","F",62.8,1036,5.1,5.03,3.18
0.51,"Premium","F",58.3,1036,5.18,5.14,3.01
0.57,"Very Good","J",60.6,1037,5.36,5.4,3.26
0.43,"Ideal","G",61.4,1037,4.85,4.89,2.99
0.55,"Ideal","H",62.6,1037,5.24,5.27,3.29
0.43,"Good","H",61.2,1037,4.84,4.9,2.98
0.45,"Fair","F",64.2,1037,4.9,4.75,3.1
0.52,"Premium","E",60.8,1037,5.2,5.17,3.15
0.53,"Ideal","J",62.6,1038,5.21,5.24,3.27
0.38,"Ideal","E",61.7,1038,4.66,4.68,2.88
0.5,"Ideal","G",60,1038,5.17,5.2,3.11
0.53,"Ideal","I",61.5,1038,5.22,5.26,3.22
0.37,"Premium","D",60.7,1038,4.66,4.63,2.82
0.4,"Ideal","E",62.6,1038,4.7,4.68,2.93
0.4,"Premium","E",62,1038,4.73,4.69,2.92
0.31,"Very Good","E",60,1039,4.45,4.49,2.68
0.46,"Ideal","H",61.2,1039,4.99,5.04,3.07
0.39,"Ideal","H",61.9,1039,4.68,4.7,2.91
0.4,"Ideal","F",62.9,1039,4.75,4.72,2.98
0.4,"Ideal","F",61.1,1039,4.8,4.73,2.91
0.39,"Very Good","D",59.5,1040,4.79,4.82,2.86
0.46,"Ideal","I",62.7,1040,4.9,4.93,3.08
0.31,"Premium","J",62.5,488,4.36,4.31,2.71
0.31,"Premium","J",62.3,488,4.34,4.29,2.69
0.31,"Premium","J",62.4,488,4.33,4.29,2.69
0.28,"Very Good","E",61.8,489,4.21,4.24,2.61
0.3,"Very Good","F",57.9,489,4.39,4.49,2.57
0.3,"Very Good","F",58.4,489,4.42,4.45,2.59
0.3,"Ideal","J",61.5,489,4.32,4.33,2.66
0.3,"Ideal","J",61.5,489,4.29,4.36,2.66
0.31,"Ideal","H",62.2,489,4.35,4.39,2.72
0.31,"Very Good","I",63,489,4.29,4.32,2.71
