carat,cut,color,depth,price,x,y,z
0.4,Ideal,I,61.5,736,4.72,4.75,2.91
0.4,Ideal,I,61.2,736,4.76,4.82,2.93
0.4,Ideal,I,61.9,736,4.73,4.74,2.93
0.4,Ideal,G,62.7,736,4.65,4.69,2.93
0.4,Ideal,E,61.8,737,4.71,4.74,2.92
0.4,Ideal,F,61.1,1039,4.8,4.73,2.91
0.4,Ideal,F,62.9,1039,4.75,4.72,2.98
0.4,Ideal,E,62.6,1038,4.7,4.68,2.93
0.4,Ideal,F,62.7,982,4.74,4.76,2.98
0.4,Ideal,E,62.1,960,4.79,4.75,2.96
0.4,Ideal,I,62.2,982,4.71,4.75,2.94
0.4,Ideal,G,62.6,804,4.69,4.74,2.95
0.4,Ideal,H,61.1,815,4.74,4.78,2.91
0.4,Ideal,F,61.0,731,4.76,4.81,2.92
0.4,Ideal,I,61.3,612,4.76,4.79,2.93
0.4,Ideal,J,61.6,612,4.72,4.77,2.93
0.4,Ideal,J,61.4,612,4.75,4.8,2.93
0.4,Ideal,I,62.0,807,4.74,4.77,2.95
0.4,Ideal,I,62.4,807,4.7,4.73,2.94
0.4,Ideal,D,61.3,982,4.74,4.79,2.92
0.4,Ideal,D,62.3,982,4.72,4.75,2.95
0.4,Ideal,F,61.1,982,4.75,4.78,2.91
0.4,Ideal,D,60.4,982,4.73,4.77,2.87
0.4,Ideal,G,61.2,1059,4.74,4.8,2.92
0.4,Ideal,G,61.3,1084,4.72,4.81,2.92
0.4,Ideal,G,60.1,1084,4.8,4.85,2.9
0.4,Ideal,E,63.0,882,4.68,4.65,2.94
0.4,Ideal,G,61.4,883,4.73,4.81,2.93
0.4,Ideal,G,61.8,868,4.73,4.75,2.93
0.4,Ideal,E,61.1,895,4.77,4.79,2.92
0.4,Ideal,E,61.9,696,4.74,4.76,2.94
0.4,Ideal,H,61.1,868,4.75,4.78,2.91
0.4,Ideal,F,61.0,867,4.71,4.74,2.88
0.4,Ideal,J,62.3,598,4.72,4.75,2.95
0.4,Ideal,F,63.3,630,4.68,4.64,2.95
0.4,Ideal,G,60.6,870,4.82,4.76,2.91
0.4,Ideal,I,62.3,870,4.72,4.74,2.95
0.4,Ideal,F,62.1,882,4.69,4.65,2.9
0.4,Ideal,F,62.0,1080,4.74,4.68,2.92
0.4,Ideal,D,61.7,890,4.72,4.75,2.92
0.4,Ideal,D,62.1,890,4.77,4.8,2.97
0.4,Ideal,D,61.4,1078,4.75,4.8,2.93
0.4,Ideal,F,62.0,890,4.73,4.75,2.94
0.4,Ideal,D,62.2,891,4.73,4.76,2.95
0.4,Ideal,F,62.0,597,4.7,4.72,2.92
0.4,Ideal,F,62.5,597,4.71,4.76,2.96
0.4,Ideal,D,61.3,798,4.77,4.72,2.91
0.4,Ideal,I,62.6,751,4.69,4.73,2.95
0.4,Ideal,G,61.3,701,4.73,4.76,2.91
0.4,Ideal,H,61.7,770,4.72,4.77,2.93
0.4,Ideal,I,61.7,770,4.73,4.77,2.93
0.4,Ideal,I,61.6,770,4.75,4.76,2.93
0.4,Ideal,F,62.8,597,4.7,4.73,2.96
0.4,Ideal,F,62.9,1080,4.72,4.69,2.96
0.4,Ideal,F,62.7,1080,4.77,4.73,2.98
0.4,Ideal,F,60.6,1080,4.82,4.78,2.91
0.4,Ideal,I,60.5,1080,4.79,4.76,2.89
0.4,Ideal,F,62.1,597,4.76,4.78,2.96
0.4,Ideal,I,62.2,667,4.73,4.75,2.95
0.4,Ideal,I,62.4,667,4.73,4.76,2.96
0.4,Ideal,I,62.3,667,4.74,4.77,2.96
0.4,Ideal,I,62.4,667,4.75,4.77,2.97
0.4,Ideal,I,62.6,667,4.74,4.75,2.97
0.4,Ideal,E,60.6,772,4.77,4.78,2.9
0.4,Ideal,J,60.4,641,4.77,4.8,2.89
0.4,Ideal,H,62.3,877,4.71,4.73,2.94
0.4,Ideal,G,62.4,877,4.72,4.74,2.95
0.4,Ideal,H,62.4,877,4.69,4.73,2.94
0.4,Ideal,H,62.1,877,4.69,4.74,2.93
0.4,Ideal,G,61.3,877,4.75,4.78,2.92
0.4,Ideal,H,60.8,877,4.79,4.82,2.92
0.4,Ideal,H,62.2,877,4.7,4.75,2.94
0.4,Ideal,G,62.2,877,4.72,4.74,2.94
0.4,Ideal,G,60.7,877,4.77,4.78,2.9
0.4,Ideal,J,62.6,599,4.68,4.71,2.94
0.4,Ideal,F,62.2,1012,4.75,4.77,2.96
0.4,Ideal,E,61.8,679,4.75,4.77,2.94
0.4,Ideal,G,62.0,632,4.73,4.76,2.94
0.4,Ideal,J,62.2,599,4.75,4.8,2.97
0.4,Ideal,E,63.2,684,4.66,4.71,2.96
0.4,Ideal,F,61.8,688,4.77,4.74,2.94
0.4,Ideal,E,62.2,689,4.73,4.76,2.95
0.4,Ideal,F,61.7,1088,4.72,4.74,2.92
0.4,Ideal,I,61.2,692,4.77,4.8,2.93
0.4,Ideal,G,61.4,1087,4.77,4.78,2.93
0.4,Ideal,G,62.0,692,4.72,4.76,2.94
0.4,Ideal,F,62.0,1085,4.76,4.73,2.94
0.4,Ideal,D,61.8,772,4.74,4.78,2.94
0.4,Ideal,F,62.0,694,4.72,4.76,2.94
0.4,Ideal,D,62.0,772,4.68,4.71,2.91
0.4,Ideal,D,59.6,772,4.77,4.82,2.86
0.4,Ideal,F,61.9,694,4.71,4.76,2.93
0.4,Ideal,F,62.0,694,4.76,4.79,2.96
0.4,Ideal,J,62.6,631,4.71,4.75,2.96
0.4,Ideal,E,62.4,694,4.73,4.75,2.96
0.4,Ideal,E,62.4,694,4.72,4.74,2.95
0.4,Ideal,E,62.2,673,4.74,4.78,2.96
0.4,Ideal,F,61.9,673,4.71,4.73,2.92
0.4,Ideal,D,60.8,772,4.77,4.81,2.91
0.4,Ideal,D,62.1,772,4.7,4.74,2.93
0.4,Ideal,D,60.6,690,4.75,4.82,2.9
0.4,Ideal,G,61.0,1010,4.74,4.77,2.9
0.4,Ideal,F,62.1,677,4.75,4.78,2.96
0.4,Ideal,D,62.5,1010,4.73,4.77,2.97
0.4,Ideal,G,60.9,873,4.82,4.79,2.93
0.4,Ideal,G,61.8,873,4.74,4.78,2.94
0.4,Ideal,G,60.9,873,4.8,4.78,2.92
0.4,Ideal,E,61.6,1092,4.73,4.75,2.92
0.4,Ideal,E,62.2,1090,4.71,4.77,2.95
0.4,Ideal,E,62.3,1090,4.74,4.76,2.96
0.4,Ideal,H,62.0,1088,4.76,4.72,2.94
0.4,Ideal,H,62.2,1088,4.75,4.7,2.94
0.4,Ideal,H,61.4,1088,4.81,4.74,2.93
0.4,Ideal,H,62.3,1088,4.77,4.74,2.96
0.4,Ideal,F,62.4,1088,4.72,4.74,2.95
0.4,Ideal,F,62.4,1088,4.69,4.73,2.94
0.4,Ideal,F,61.7,1088,4.74,4.76,2.93
0.4,Ideal,G,62.1,859,4.68,4.72,2.92
0.4,Ideal,G,60.6,651,4.82,4.79,2.91
0.4,Ideal,D,62.2,909,4.72,4.74,2.94
0.4,Ideal,J,62.1,633,4.75,4.78,2.96
0.4,Ideal,H,62.6,855,4.7,4.66,2.93
0.4,Ideal,J,61.5,633,4.73,4.76,2.92
0.4,Ideal,J,61.3,606,4.77,4.79,2.93
0.4,Ideal,D,60.5,648,4.73,4.76,2.87
0.4,Ideal,G,62.1,648,4.72,4.75,2.94
0.4,Ideal,I,61.0,849,4.79,4.81,2.93
0.4,Ideal,J,62.2,633,4.72,4.76,2.95
0.4,Ideal,G,61.8,654,4.75,4.77,2.94
0.4,Ideal,I,62.2,654,4.72,4.77,2.95
0.4,Ideal,H,61.4,1017,4.74,4.81,2.93
0.4,Ideal,H,62.0,1017,4.72,4.76,2.94
0.4,Ideal,E,60.9,904,4.78,4.81,2.92
0.4,Ideal,H,61.4,905,4.72,4.77,2.92
0.4,Ideal,J,62.2,658,4.73,4.75,2.95
0.4,Ideal,H,62.3,1017,4.74,4.77,2.96
0.4,Ideal,H,62.2,1017,4.7,4.75,2.94
0.4,Ideal,H,62.7,1017,4.74,4.7,2.96
0.4,Ideal,E,62.1,854,4.72,4.75,2.94
0.4,Ideal,H,61.8,1017,4.74,4.72,2.92
0.4,Ideal,E,62.5,907,4.74,4.7,2.95
0.4,Ideal,H,61.6,800,4.71,4.74,2.91
0.4,Ideal,H,62.1,913,4.68,4.72,2.92
0.4,Ideal,G,61.1,915,4.72,4.78,2.9
0.4,Ideal,F,59.8,916,4.82,4.85,2.89
0.4,Ideal,G,62.4,917,4.7,4.73,2.94
0.4,Ideal,J,62.6,1063,4.75,4.71,2.96
0.4,Ideal,J,62.4,1063,4.74,4.71,2.95
0.4,Ideal,G,62.6,917,4.72,4.77,2.97
0.4,Ideal,D,60.8,917,4.71,4.76,2.88
0.4,Ideal,D,61.9,917,4.7,4.73,2.92
0.4,Ideal,F,61.3,917,4.74,4.78,2.92
0.4,Ideal,F,62.4,917,4.72,4.76,2.96
0.4,Ideal,F,61.6,917,4.74,4.78,2.93
0.4,Ideal,F,61.8,917,4.75,4.77,2.94
0.4,Ideal,I,62.4,917,4.73,4.75,2.96
0.4,Ideal,D,62.8,918,4.66,4.7,2.94
0.4,Ideal,E,60.4,918,4.76,4.81,2.89
0.4,Ideal,G,60.8,1097,4.78,4.81,2.91
0.4,Ideal,F,62.6,918,4.77,4.7,2.96
0.4,Ideal,H,60.9,919,4.79,4.83,2.93
0.4,Ideal,I,61.9,919,4.74,4.77,2.94
0.4,Ideal,I,61.8,639,4.73,4.79,2.94
0.4,Ideal,G,60.5,1003,4.74,4.8,2.89
0.4,Ideal,H,61.3,705,4.77,4.79,2.93
0.4,Ideal,E,62.3,912,4.72,4.75,2.95
0.4,Ideal,E,62.6,912,4.7,4.73,2.95
0.4,Ideal,E,61.1,912,4.75,4.77,2.91
0.4,Ideal,E,62.4,912,4.71,4.74,2.95
0.4,Ideal,E,62.4,912,4.71,4.74,2.95
0.4,Ideal,F,61.6,703,4.72,4.76,2.92
0.4,Ideal,E,61.2,1005,4.79,4.76,2.92
0.4,Ideal,J,62.4,704,4.73,4.75,2.96
0.4,Ideal,H,62.4,704,4.69,4.73,2.94
0.4,Ideal,D,62.3,1064,4.7,4.74,2.94
0.4,Ideal,H,62.6,705,4.73,4.76,2.97
0.4,Ideal,H,62.1,705,4.73,4.77,2.95
0.4,Ideal,G,61.0,855,4.76,4.81,2.92
0.4,Ideal,I,62.3,854,4.67,4.7,2.92
0.4,Ideal,E,61.2,666,4.74,4.77,2.91
0.4,Ideal,H,61.8,896,4.75,4.77,2.94
0.4,Ideal,E,62.1,898,4.75,4.79,2.96
0.4,Ideal,H,62.0,855,4.74,4.68,2.92
0.4,Ideal,D,60.6,1072,4.82,4.78,2.91
0.4,Ideal,H,62.0,666,4.68,4.74,2.92
0.4,Ideal,E,61.0,629,4.76,4.78,2.91
0.4,Ideal,D,62.8,895,4.68,4.72,2.95
0.4,Ideal,I,61.6,596,4.68,4.74,2.9
0.4,Ideal,E,62.1,629,4.75,4.78,2.96
0.4,Ideal,E,62.2,1074,4.76,4.72,2.95
0.4,Ideal,H,60.9,1074,4.75,4.78,2.9
0.4,Ideal,H,61.9,1074,4.76,4.77,2.95
0.4,Ideal,E,61.3,629,4.75,4.78,2.92
0.4,Ideal,E,61.9,629,4.71,4.73,2.92
0.4,Ideal,G,60.2,702,4.77,4.83,2.89
0.4,Ideal,H,62.9,855,4.7,4.65,2.94
0.4,Ideal,D,62.8,855,4.73,4.7,2.96
0.4,Ideal,J,61.8,662,4.76,4.79,2.95
0.4,Ideal,E,61.2,855,4.77,4.74,2.91
0.4,Ideal,F,61.5,1015,4.75,4.81,2.94
0.4,Ideal,F,62.0,1015,4.73,4.76,2.94
0.4,Ideal,J,61.8,662,4.76,4.79,2.95
0.4,Ideal,J,61.9,662,4.74,4.79,2.95
0.4,Ideal,J,62.5,662,4.74,4.79,2.98
0.4,Ideal,G,60.2,900,4.83,4.77,2.89
0.4,Ideal,F,62.3,767,4.74,4.77,2.96
0.39,Ideal,H,60.6,983,4.81,4.76,2.9
0.39,Ideal,G,60.7,745,4.74,4.77,2.89
0.39,Ideal,G,61.5,745,4.69,4.74,2.9
0.39,Ideal,E,60.4,985,4.73,4.7,2.85
0.39,Ideal,G,61.8,802,4.72,4.76,2.93
0.39,Ideal,G,61.6,1201,4.69,4.73,2.9
0.39,Ideal,E,61.4,796,4.68,4.74,2.89
0.39,Ideal,F,62.0,1003,4.66,4.69,2.9
0.39,Ideal,G,61.3,748,4.73,4.77,2.91
0.39,Ideal,G,58.8,1004,4.77,4.79,2.81
0.39,Ideal,G,62.4,1008,4.65,4.7,2.92
0.39,Ideal,G,61.8,1008,4.69,4.73,2.92
0.39,Ideal,E,62.2,1004,4.68,4.7,2.92
0.39,Ideal,G,60.6,1209,4.73,4.76,2.87
0.39,Ideal,G,62.0,1008,4.66,4.71,2.9
0.39,Ideal,H,61.9,740,4.71,4.76,2.93
0.39,Ideal,D,62.1,1212,4.65,4.69,2.9
0.39,Ideal,D,61.8,1232,4.67,4.71,2.9
0.39,Ideal,F,61.7,988,4.7,4.73,2.91
0.39,Ideal,F,62.0,988,4.7,4.72,2.92
0.39,Ideal,F,62.1,988,4.7,4.74,2.93
0.39,Ideal,E,62.3,1004,4.66,4.69,2.91
0.39,Ideal,E,62.7,1004,4.67,4.69,2.93
0.39,Ideal,G,62.1,1008,4.64,4.72,2.91
0.39,Ideal,F,61.2,987,4.7,4.75,2.89
0.39,Ideal,J,61.4,746,4.72,4.66,2.88
0.39,Ideal,I,60.8,805,4.76,4.78,2.9
0.39,Ideal,D,61.8,988,4.69,4.73,2.91
0.39,Ideal,F,61.3,988,4.73,4.77,2.91
0.39,Ideal,F,61.6,988,4.71,4.74,2.91
0.39,Ideal,G,62.6,1008,4.66,4.69,2.93
0.39,Ideal,F,62.5,718,4.63,4.68,2.91
0.39,Ideal,I,61.5,651,4.7,4.73,2.9
0.39,Ideal,D,61.6,651,4.69,4.72,2.9
0.39,Ideal,H,61.4,853,4.7,4.73,2.89
0.39,Ideal,H,61.5,558,4.66,4.7,2.88
0.39,Ideal,H,62.1,853,4.63,4.69,2.9
0.39,Ideal,H,61.9,654,4.66,4.71,2.9
0.39,Ideal,E,62.8,655,4.66,4.61,2.91
0.39,Ideal,G,62.2,853,4.66,4.69,2.91
0.39,Ideal,F,61.6,902,4.7,4.72,2.9
0.39,Ideal,F,61.3,902,4.7,4.72,2.89
0.39,Ideal,G,60.6,902,4.72,4.75,2.87
0.39,Ideal,G,60.7,902,4.75,4.78,2.89
0.39,Ideal,G,61.9,902,4.68,4.7,2.9
0.39,Ideal,G,60.7,665,4.69,4.8,2.88
0.39,Ideal,I,62.3,895,4.69,4.71,2.93
0.39,Ideal,F,61.0,1377,4.72,4.75,2.89
0.39,Ideal,H,61.9,911,4.7,4.73,2.92
0.39,Ideal,F,61.3,707,4.73,4.77,2.91
0.39,Ideal,H,62.3,707,4.67,4.7,2.92
0.39,Ideal,F,61.3,919,4.69,4.72,2.88
0.39,Ideal,G,61.4,919,4.7,4.74,2.9
0.39,Ideal,G,60.7,1359,4.73,4.77,2.88
0.39,Ideal,E,60.8,914,4.74,4.77,2.89
0.39,Ideal,F,61.7,913,4.68,4.72,2.9
0.39,Ideal,I,60.8,849,4.74,4.76,2.89
0.39,Ideal,F,61.9,1368,4.68,4.69,2.9
0.39,Ideal,E,61.3,911,4.71,4.75,2.9
0.39,Ideal,F,62.5,895,4.66,4.69,2.92
0.39,Ideal,G,62.5,857,4.67,4.7,2.93
0.39,Ideal,F,61.9,1433,4.69,4.68,2.9
0.39,Ideal,G,61.0,675,4.75,4.82,2.92
0.39,Ideal,E,62.0,676,4.72,4.65,2.91
0.39,Ideal,E,60.6,677,4.75,4.79,2.89
0.39,Ideal,E,60.2,876,4.78,4.79,2.88
0.39,Ideal,E,60.8,875,4.73,4.75,2.88
0.39,Ideal,H,61.8,874,4.68,4.71,2.9
0.39,Ideal,G,62.0,683,4.69,4.73,2.92
0.39,Ideal,J,62.6,539,4.68,4.71,2.94
0.39,Ideal,J,62.0,687,4.67,4.7,2.9
0.39,Ideal,G,60.5,866,4.77,4.79,2.89
0.39,Ideal,F,60.9,894,4.68,4.75,2.87
0.39,Ideal,F,59.2,862,4.78,4.81,2.84
0.39,Ideal,E,61.5,1418,4.68,4.72,2.88
0.39,Ideal,E,59.9,889,4.78,4.8,2.87
0.39,Ideal,H,61.5,698,4.69,4.71,2.89
0.39,Ideal,I,60.8,698,4.72,4.75,2.88
0.39,Ideal,F,60.1,697,4.74,4.78,2.86
0.39,Ideal,F,61.8,697,4.68,4.73,2.91
0.39,Ideal,I,60.8,865,4.73,4.75,2.88
0.39,Ideal,F,61.8,886,4.7,4.72,2.91
0.39,Ideal,G,62.1,886,4.67,4.7,2.91
0.39,Ideal,H,62.0,670,4.67,4.72,2.91
0.39,Ideal,F,62.5,921,4.68,4.63,2.91
0.39,Ideal,J,61.2,642,4.71,4.74,2.89
0.39,Ideal,I,62.5,820,4.68,4.7,2.93
0.39,Ideal,J,61.4,581,4.66,4.72,2.88
0.39,Ideal,G,62.0,816,4.68,4.74,2.92
0.39,Ideal,I,62.5,816,4.67,4.7,2.92
0.39,Ideal,F,60.9,956,4.75,4.68,2.87
0.39,Ideal,D,60.6,729,4.73,4.78,2.88
0.39,Ideal,G,62.2,952,4.67,4.7,2.91
0.39,Ideal,G,61.7,952,4.69,4.75,2.91
0.39,Ideal,G,62.0,952,4.67,4.7,2.91
0.39,Ideal,G,61.6,952,4.68,4.71,2.9
0.39,Ideal,E,62.2,948,4.67,4.7,2.91
0.39,Ideal,E,62.0,948,4.68,4.71,2.91
0.39,Ideal,F,60.0,821,4.7,4.76,2.84
0.39,Ideal,E,61.4,734,4.76,4.81,2.94
0.39,Ideal,F,62.2,958,4.63,4.7,2.9
0.39,Ideal,D,61.8,979,4.68,4.7,2.9
0.39,Ideal,G,62.0,978,4.66,4.7,2.9
0.39,Ideal,E,62.5,1248,4.7,4.74,2.95
0.39,Ideal,G,61.1,974,4.7,4.72,2.88
0.39,Ideal,F,62.3,971,4.69,4.71,2.93
0.39,Ideal,F,61.2,970,4.69,4.73,2.88
0.39,Ideal,J,61.8,586,4.66,4.69,2.89
0.39,Ideal,F,62.3,958,4.65,4.69,2.91
0.39,Ideal,E,62.1,719,4.69,4.72,2.92
0.39,Ideal,D,61.4,1197,4.71,4.73,2.9
0.39,Ideal,I,62.4,534,4.67,4.69,2.92
0.39,Ideal,I,62.9,834,4.68,4.64,2.93
0.39,Ideal,G,60.9,716,4.78,4.74,2.9
0.39,Ideal,J,61.0,568,4.71,4.73,2.88
0.39,Ideal,E,61.3,1333,4.71,4.75,2.9
0.39,Ideal,E,61.1,1333,4.73,4.76,2.9
0.39,Ideal,E,60.5,839,4.75,4.77,2.88
0.39,Ideal,E,60.9,839,4.73,4.76,2.89
0.39,Ideal,G,60.1,1624,4.74,4.77,2.85
0.39,Ideal,F,61.8,711,4.66,4.71,2.9
0.39,Ideal,D,61.8,1290,4.71,4.67,2.9
0.39,Ideal,E,61.6,1300,4.69,4.73,2.9
0.39,Ideal,E,60.5,1300,4.72,4.74,2.86
0.39,Ideal,F,62.1,828,4.73,4.77,2.95
0.39,Ideal,F,61.7,939,4.65,4.7,2.89
0.39,Ideal,F,61.9,939,4.66,4.7,2.89
0.39,Ideal,G,61.4,1200,4.71,4.73,2.9
0.39,Ideal,F,62.2,587,4.68,4.71,2.92
0.39,Ideal,F,62.2,1124,4.71,4.74,2.94
0.39,Ideal,G,61.7,1154,4.68,4.72,2.9
0.39,Ideal,E,61.7,1056,4.73,4.75,2.92
0.39,Ideal,J,62.6,451,4.64,4.69,2.92
0.39,Ideal,F,60.4,1031,4.73,4.78,2.87
0.39,Ideal,F,61.9,1036,4.68,4.69,2.9
0.39,Ideal,G,61.3,752,4.68,4.71,2.88
0.39,Ideal,H,61.9,1039,4.68,4.7,2.91
0.39,Ideal,H,61.6,788,4.68,4.71,2.89
0.39,Ideal,F,60.0,1053,4.76,4.7,2.84
0.39,Ideal,G,62.1,1189,4.67,4.71,2.91
0.39,Ideal,D,60.3,1095,4.71,4.77,2.86
0.39,Ideal,F,61.7,1148,4.68,4.71,2.89
0.39,Ideal,G,62.3,1170,4.7,4.64,2.91
0.39,Ideal,F,61.4,1129,4.7,4.73,2.9
0.39,Ideal,D,60.3,1170,4.77,4.71,2.86
0.39,Ideal,E,61.9,1034,4.7,4.73,2.92
0.39,Ideal,G,61.9,1101,4.67,4.73,2.91
0.39,Ideal,I,62.5,1047,4.7,4.67,2.92
0.39,Ideal,I,62.0,750,4.67,4.72,2.91
0.39,Ideal,F,62.1,1124,4.69,4.71,2.92
0.39,Ideal,F,61.7,1124,4.69,4.71,2.9
0.39,Ideal,G,61.2,603,4.71,4.73,2.89
0.39,Ideal,D,62.0,1170,4.71,4.67,2.91
0.39,Ideal,E,61.9,1034,4.7,4.74,2.92
0.39,Ideal,F,61.8,1124,4.69,4.73,2.91
0.39,Ideal,E,62.1,1100,4.67,4.7,2.91
0.39,Ideal,F,62.3,1124,4.67,4.7,2.92
0.39,Ideal,I,62.1,609,4.66,4.71,2.91
0.39,Ideal,D,61.9,1095,4.69,4.71,2.91
0.39,Ideal,E,61.1,628,4.74,4.75,2.9
0.39,Ideal,F,62.2,1024,4.7,4.63,2.9
0.39,Ideal,E,60.2,1123,4.79,4.78,2.88
0.39,Ideal,F,60.9,1089,4.75,4.8,2.91
0.39,Ideal,F,62.3,1024,4.69,4.65,2.91
0.39,Ideal,D,61.9,1170,4.71,4.69,2.91
0.39,Ideal,H,62.0,794,4.68,4.7,2.91
0.39,Ideal,E,62.3,1026,4.64,4.67,2.9
0.39,Ideal,E,62.3,1097,4.67,4.64,2.9
0.39,Ideal,D,60.0,1088,4.79,4.77,2.87
0.39,Ideal,I,62.3,787,4.66,4.69,2.91
0.39,Ideal,F,61.8,1097,4.68,4.75,2.92
0.39,Ideal,E,60.4,1179,4.76,4.78,2.88
0.39,Ideal,E,61.0,614,4.74,4.77,2.9
0.39,Ideal,E,62.1,1183,4.67,4.7,2.91
0.39,Ideal,G,62.3,1095,4.64,4.7,2.91
0.39,Ideal,E,60.8,1183,4.72,4.76,2.88
0.39,Ideal,G,62.0,1077,4.71,4.66,2.9
0.39,Ideal,G,62.6,1077,4.69,4.66,2.93
0.39,Ideal,D,62.0,1095,4.67,4.71,2.91
0.39,Ideal,D,60.0,1018,4.77,4.79,2.87
0.39,Ideal,G,62.2,787,4.66,4.69,2.9
0.38,Ideal,D,61.3,1257,4.73,4.63,2.87
0.38,Ideal,F,61.0,1117,4.69,4.72,2.87
0.38,Ideal,H,62.8,898,4.62,4.59,2.89
0.38,Ideal,E,61.4,1402,4.68,4.74,2.89
0.38,Ideal,E,61.5,813,4.67,4.7,2.88
0.38,Ideal,G,61.7,587,4.64,4.67,2.87
0.38,Ideal,E,62.2,1402,4.64,4.67,2.89
0.38,Ideal,F,61.3,963,4.71,4.72,2.89
0.38,Ideal,D,60.8,787,4.66,4.68,2.84
0.38,Ideal,E,61.8,628,4.62,4.66,2.87
0.38,Ideal,E,62.1,628,4.64,4.69,2.9
0.38,Ideal,D,61.3,1400,4.65,4.71,2.87
0.38,Ideal,F,61.5,1120,4.68,4.71,2.88
0.38,Ideal,E,59.4,660,4.72,4.74,2.81
0.38,Ideal,E,62.3,660,4.65,4.69,2.91
0.38,Ideal,D,61.8,1400,4.63,4.66,2.87
0.38,Ideal,E,62.1,660,4.64,4.67,2.89
0.38,Ideal,F,61.1,660,4.7,4.72,2.88
0.38,Ideal,F,62.2,660,4.64,4.66,2.89
0.38,Ideal,H,62.4,660,4.62,4.65,2.89
0.38,Ideal,F,62.0,963,4.66,4.7,2.9
0.38,Ideal,F,60.8,963,4.69,4.72,2.86
0.38,Ideal,H,60.6,1117,4.73,4.7,2.85
0.38,Ideal,F,60.8,963,4.72,4.76,2.88
0.38,Ideal,G,61.6,969,4.68,4.63,2.86
0.38,Ideal,F,61.9,969,4.68,4.64,2.89
0.38,Ideal,F,61.9,969,4.69,4.63,2.89
0.38,Ideal,F,62.4,969,4.65,4.6,2.89
0.38,Ideal,G,62.0,969,4.67,4.64,2.89
0.38,Ideal,G,61.8,969,4.69,4.67,2.9
0.38,Ideal,G,62.1,969,4.67,4.64,2.9
0.38,Ideal,E,61.5,968,4.67,4.69,2.88
0.38,Ideal,E,61.7,1038,4.66,4.68,2.88
0.38,Ideal,I,61.7,737,4.67,4.7,2.89
0.38,Ideal,E,62.2,663,4.64,4.66,2.89
0.38,Ideal,E,61.9,963,4.66,4.61,2.87
0.38,Ideal,D,61.5,1257,4.66,4.64,2.86
0.38,Ideal,F,62.5,978,4.6,4.62,2.88
0.38,Ideal,I,63.4,809,4.61,4.63,2.93
0.38,Ideal,G,61.5,768,4.65,4.7,2.88
0.38,Ideal,E,61.9,979,4.62,4.65,2.87
0.38,Ideal,E,62.6,979,4.61,4.66,2.9
0.38,Ideal,G,59.7,979,4.71,4.74,2.82
0.38,Ideal,I,62.0,768,4.66,4.69,2.9
0.38,Ideal,G,61.0,629,4.66,4.71,2.86
0.38,Ideal,G,61.6,1074,4.67,4.72,2.89
0.38,Ideal,D,60.7,808,4.69,4.74,2.86
0.38,Ideal,E,62.0,1030,4.64,4.69,2.89
0.38,Ideal,G,60.9,855,4.71,4.68,2.86
0.38,Ideal,G,62.4,855,4.65,4.62,2.89
0.38,Ideal,G,61.3,855,4.67,4.63,2.85
0.38,Ideal,E,61.8,1073,4.66,4.69,2.89
0.38,Ideal,E,61.9,1245,4.66,4.67,2.89
0.38,Ideal,E,62.4,1245,4.62,4.66,2.9
0.38,Ideal,E,62.2,1073,4.62,4.66,2.88
0.38,Ideal,E,61.8,1073,4.67,4.69,2.89
0.38,Ideal,E,61.9,1073,4.66,4.7,2.9
0.38,Ideal,G,62.1,768,4.64,4.69,2.9
0.38,Ideal,H,62.2,768,4.63,4.68,2.9
0.38,Ideal,E,61.9,700,4.64,4.7,2.89
0.38,Ideal,H,62.3,894,4.63,4.66,2.9
0.38,Ideal,F,62.2,1026,4.63,4.6,2.87
0.38,Ideal,F,62.8,1026,4.62,4.58,2.89
0.38,Ideal,F,62.1,1026,4.67,4.61,2.88
0.38,Ideal,E,62.0,1176,4.62,4.61,2.86
0.38,Ideal,F,62.0,1026,4.66,4.63,2.88
0.38,Ideal,E,62.4,1027,4.63,4.69,2.91
0.38,Ideal,E,62.1,1027,4.62,4.65,2.88
0.38,Ideal,E,61.6,1176,4.66,4.63,2.86
0.38,Ideal,E,61.9,1176,4.65,4.63,2.87
0.38,Ideal,E,62.2,1176,4.65,4.58,2.87
0.38,Ideal,E,61.6,1176,4.72,4.67,2.89
0.38,Ideal,E,62.1,1073,4.62,4.66,2.88
0.38,Ideal,G,62.1,973,4.61,4.64,2.87
0.38,Ideal,D,62.4,1170,4.68,4.64,2.91
0.38,Ideal,H,62.8,898,4.66,4.64,2.92
0.38,Ideal,D,61.1,812,4.71,4.65,2.86
0.38,Ideal,E,61.2,812,4.71,4.67,2.87
0.38,Ideal,F,61.9,1257,4.7,4.67,2.9
0.38,Ideal,D,61.5,1257,4.67,4.63,2.86
0.38,Ideal,F,62.2,1257,4.68,4.64,2.9
0.38,Ideal,F,62.1,789,4.66,4.67,2.9
0.38,Ideal,J,62.0,629,4.67,4.69,2.9
0.38,Ideal,H,62.1,1031,4.64,4.67,2.89
0.38,Ideal,F,62.7,1033,4.61,4.64,2.9
0.38,Ideal,D,62.0,1173,4.6,4.69,2.88
0.38,Ideal,J,61.4,629,4.68,4.7,2.88
0.38,Ideal,G,61.3,666,4.63,4.67,2.85
0.38,Ideal,G,61.9,757,4.66,4.69,2.89
